conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617,3513.2,IKT-nettverkstekniker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3513,3513,Nettverks- og systemteknikere,0.0
Occupation,http://data.europa.eu/esco/occupation/dc8ef7da-d2c0-4474-96a0-6d0385eeec1e,3514.1,webmaster,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3514,3514,Internett-teknikere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C352,352,Teknikere innen kringkasting og telekom,0.0
Occupation,http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,3521.1.1,mikrofonbomoperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,3521.1.2,kamerafører,0.0
Occupation,http://data.europa.eu/esco/occupation/47e4135b-95d1-4462-920c-afcbd7c4d9be,3521.1.3,"tekniker, arrangement",0.0
Occupation,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,3521.1.4,videooperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,3521.1.5,kinomaskinist,0.0
Occupation,http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,3521.1.6,lydmikser,0.0
Occupation,http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188,3521.1.7,lyddesigner,0.0
Occupation,http://data.europa.eu/esco/occupation/36095ccd-c62d-4f1f-8af7-1fd10618b044,3521.1.8,lydredigerer,0.0
Occupation,http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed,3521.1.9,lydtekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,3521.1.10,lydoperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502,3521.1.11,videotekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,3521.1,audiovisuell tekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2,3521.2,kringkastingstekniker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3521,3521,Teknikere innen radio og tv,0.0
Occupation,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,3522.1,"tekniker, telekommunikasjon",0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3522,3522,Teknikere innen telekom,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C411,411,Kontormedarbeidere,0.0
Occupation,http://data.europa.eu/esco/occupation/0a3c2d5b-e1f9-4200-9288-62bf3fed3310,4110.1.1,medlemsadministrator,0.0
Occupation,http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2,4110.1,kontormedarbeider,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4110,4110,Kontormedarbeidere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C412,412,,0.0
Occupation,http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba,4120.1,sekretær,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4120,4120,,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C413,413,Dataregistrere og stenografer,0.0
Occupation,http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,4131.1,maskinskriver,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4131,4131,Stenografer mv.,0.0
Occupation,http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892,4132.1,dataregistrerer,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4132,4132,Dataregistrere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C421,421,Kundebehandlere,0.0
Occupation,http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089,4211.1,bankkasserer,0.0
Occupation,http://data.europa.eu/esco/occupation/6a6e174e-cffa-49a9-9f2f-aa39c81cdee5,4211.2,postekspeditør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4211,4211,Kundebehandlere,0.0
Occupation,http://data.europa.eu/esco/occupation/2f7f5c84-b9b3-41ea-aa5f-5997d0873141,4212.1,bingooppleser,0.0
Occupation,http://data.europa.eu/esco/occupation/264e1a4a-5074-47e2-a6d9-d225d48e8a9a,4212.2,veddemålsagent,0.0
Occupation,http://data.europa.eu/esco/occupation/961cbd1f-2a9b-4756-b227-67a1c23c94b6,4212.3,kasserer ved kasino,0.0
Occupation,http://data.europa.eu/esco/occupation/b89f5984-3fb7-4339-80d5-00d1b0750b53,4212.4.1,kasinoleder,0.0
Occupation,http://data.europa.eu/esco/occupation/eb198788-0b99-4583-a7c5-0139ff9f91ad,4212.4,spilleder på kasino,0.0
Occupation,http://data.europa.eu/esco/occupation/fb1a7aab-1e33-4712-b8e0-d335243aba58,4212.5,dealer på kasino,0.0
Occupation,http://data.europa.eu/esco/occupation/d18a8976-a283-42ad-9541-75c49396dbd7,4212.6,lotterioperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/6fefa90d-9a71-49c6-be92-52397e9795e6,4212.7,oddssetter,0.0
Occupation,http://data.europa.eu/esco/occupation/e96cec32-9960-4496-a790-a9d2254906fc,4212.8,racerbaneoperatør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4212,4212,Bingoverter,0.0
Occupation,http://data.europa.eu/esco/occupation/631aaef2-2d67-45c6-93a6-1b1abdf57542,4213.1,pantelåner,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4213,4213,Pantelånere mv.,0.0
Occupation,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,4214.1,gjeldsinnkrever,0.0
Occupation,http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef,4214.2,inkassokonsulent,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4214,4214,Inkassomedarbeidere mv.,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C422,422,Reisebyrå-,0.03365175022963136
Occupation,http://data.europa.eu/esco/occupation/7153a12d-85e0-4123-87e9-46bb1a2dc929,4221.1,togkonduktør,0.0
Occupation,http://data.europa.eu/esco/occupation/a6007269-912a-4445-b792-b4d5fe016bb2,4221.2,vert/vertinne,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/9a99a5fe-875d-49b2-9b53-cc1b73be1659,4221.3.1,salgsmedarbeider på togstasjon,0.0
Occupation,http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7,4221.3,billettselger,0.0
Occupation,http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,4221.4,medarbeider på turistkontor,0.127659574468085
Occupation,http://data.europa.eu/esco/occupation/b5d76ddd-f59a-491a-9543-f6c0e2d8a950,4221.5,turoperatørrepresentant,0.142857142857142
Occupation,http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,4221.6,turarrangør,0.153846153846153
Occupation,http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,4221.7,reisebyråmedarbeider,0.120689655172413
Occupation,http://data.europa.eu/esco/occupation/291da1ab-1f90-426d-bbc5-60d0fa7d608b,4221.8,reisekonsulent,0.166666666666666
ISCO level 4,http://data.europa.eu/esco/isco/C4221,4221,Reisebyråmedarbeidere mv.,0.0833534146079997
Occupation,http://data.europa.eu/esco/occupation/fde97584-d8e3-413e-a662-511c9055357e,4222.1.1,chatteoperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,4222.1,kundeservicemedarbeider ved kontaktsenter,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4222,4222,Kundesentermedarbeidere,0.0
Occupation,http://data.europa.eu/esco/occupation/68450507-b4a0-40e0-895b-385fe705be10,4223.1.1,alarmoperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f,4223.1,sentralbordoperatør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4223,4223,Sentralbordoperatører,0.0
Occupation,http://data.europa.eu/esco/occupation/92b7776f-5d90-413d-b05f-51e429e28346,4224.1.1,campingplassmedarbeider,0.0
Occupation,http://data.europa.eu/esco/occupation/82025c02-9082-416c-998b-f51eb0359ee6,4224.1,resepsjonist på overnattingssted,0.0
Occupation,http://data.europa.eu/esco/occupation/6e6e44ba-d9f0-403b-93d4-a8d4bd67787a,4224.2,nattevakt,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4224,4224,Hotellresepsjonister,0.0
Occupation,http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7,4225.1,kundeservicemedarbeider,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4225,4225,Informasjonsskrankemedarbeidere,0.0
Occupation,http://data.europa.eu/esco/occupation/3469cbcc-5332-41dc-977a-29cf1b7ef7be,4226.1.1,medisinsk resepsjonist,0.0
Occupation,http://data.europa.eu/esco/occupation/f00154a5-d27f-429e-b9a4-1d65c672cee7,4226.1.2,resepsjonist på veterinærmottak,0.0238095238095238
Occupation,http://data.europa.eu/esco/occupation/f7b04542-d8c7-42db-8475-e63b507cce82,4226.1,resepsjonist,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4226,4226,Resepsjonister (ekskl. hotell),0.007936507936507934
Occupation,http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57,4227.1,"intervjuer, opinions- og markedsføringsundersøkelser",0.0
Occupation,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,4227.2,opinionsmåler,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4227,4227,Intervjuere,0.0
Occupation,http://data.europa.eu/esco/occupation/1ae8d28e-407c-48ab-88ff-4cb25bfcdea6,4229.2,portvakt ved hotell,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4229,4229,Andre opplysningsmedarbeidere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C431,431,Regnskaps- og lønnsmedarbeidere mv.,0.0
Occupation,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,4311.1,faktureringsassistent,0.0
Occupation,http://data.europa.eu/esco/occupation/5c1eba1e-7820-4287-9746-4c5906320100,4311.2,salgsmedarbeider,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4311,4311,Regnskapsmedarbeidere,0.0
Occupation,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,4312.1,revisormedarbeider,0.0
Occupation,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,4312.2.1,"administrasjonsmedarbeider, finansmarkeder",0.0
Occupation,http://data.europa.eu/esco/occupation/b2e81332-0972-4e0f-9a4d-1d15c9c9513b,4312.2,administrasjonsmedarbeider,0.0
Occupation,http://data.europa.eu/esco/occupation/b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81,4312.3,"kassaoperatør, valuta",0.0
Occupation,http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,4312.4,forsikringskonsulent,0.0
Occupation,http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,4312.5,investeringsassistent,0.0
Occupation,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,4312.6,eiendomsmeglerassistent,0.0
Occupation,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,4312.7,skattefunksjonær,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4312,4312,Forsikrings- og finansmedarbeidere,0.0
Occupation,http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be,4313.1,lønningsassistent,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4313,4313,Lønningsmedarbeidere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C432,432,Lager- og transportmedarbeidere,0.041432326076897216
Occupation,http://data.europa.eu/esco/occupation/143e49fc-832f-477c-8cac-8eabe6fd7bc2,4321.1.1,"lagerarbeider, skofabrikk",0.117647058823529
Occupation,http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69,4321.1.2,"lagerarbeider, lærvarer",0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/f84dbfe2-fa6b-43ef-97f5-54c3ad9c631f,4321.1.3,råvaremottaksoperatør,0.0638297872340425
Occupation,http://data.europa.eu/esco/occupation/30870ea4-5e8e-4b92-a9d5-65e3b97a9b30,4321.1.4,"lagersjef, råvarer",0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,4321.1.5,"lageroperatør, klær",0.1
Occupation,http://data.europa.eu/esco/occupation/d7a9f9e0-e2f5-4804-a0e0-b21ebb1403ee,4321.1,lagerkoordinator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4321,4321,Lagermedarbeidere og material-forvaltere,0.06862149114965127
Occupation,http://data.europa.eu/esco/occupation/187f063b-1002-4d46-9b79-c46b2caedbb3,4322.1,maskinproduksjonskoordinator,0.03125
ISCO level 4,http://data.europa.eu/esco/isco/C4322,4322,Logistikkmedarbeidere,0.03125
Occupation,http://data.europa.eu/esco/occupation/f3eb330a-03b5-4537-ac0e-bcee5c67bcff,4323.1,"driftsansvarlig, flyfrakt",0.0
Occupation,http://data.europa.eu/esco/occupation/6e785f05-969e-4940-aedb-d0f896bb0230,4323.2,flyklarerer,0.0
Occupation,http://data.europa.eu/esco/occupation/d811881c-5241-47b1-be29-64ee488d3642,4323.3,bagasjehåndteringssjef,0.0
Occupation,http://data.europa.eu/esco/occupation/656674ac-9d4e-4a91-963f-c0b6edfd55a4,4323.4,busstrafikkleder,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/74d47633-8e9e-4e08-9cba-d2292c211218,4323.5,sikkerhetsrådgiver for transport av farlig gods,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/49e28648-4fa8-4b36-ac4d-781c108547bf,4323.6,fraktspeditør,0.0833333333333333
Occupation,http://data.europa.eu/esco/occupation/c3abb0cb-c78c-4136-b9f9-f9feca9179fa,4323.7,"prosessoperatør, kjemiindustri",0.166666666666666
Occupation,http://data.europa.eu/esco/occupation/555ad9ba-72cf-4bc0-9ea6-c36041462be5,4323.8,operatør for gasstransportsystem,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/f57eb0cb-e67a-419c-9b7b-4abd811b7e2f,4323.9,flyttekoordinator,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/562dd713-5745-4457-929e-5b909da084ca,4323.10,leder for rørledningstransport,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8,4323.11,havnekoordinator,0.0512820512820512
Occupation,http://data.europa.eu/esco/occupation/279c0ab1-212b-4e89-a41f-048f5de9dadf,4323.12,"logistikkoordinator, togfrakt",0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/f643bff3-74ef-48d1-b033-820e2d8659e9,4323.13,"kontrollør, togtrafikk",0.0
Occupation,http://data.europa.eu/esco/occupation/b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443,4323.14,"vedlikeholdskoordinator, kjøretøy",0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/c3760388-d070-491a-9c1f-be305a576815,4323.15,havnefogd,0.0
Occupation,http://data.europa.eu/esco/occupation/260b01cc-7dd6-4584-8863-cae5426819c6,4323.16,planlegger innen skipsfart,0.0161290322580645
Occupation,http://data.europa.eu/esco/occupation/61ed67cd-67d7-44d8-bc2d-47fc79110a59,4323.17,drosjesentralvakt,0.0
Occupation,http://data.europa.eu/esco/occupation/e9640041-ca34-4955-aa8c-629717d0dcda,4323.18,sporvognkoordinator,0.05
Occupation,http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e,4323.19,koordinator av fartøyoperasjoner,0.0
Occupation,http://data.europa.eu/esco/occupation/8908d5aa-ac58-465e-9b75-7e02ed4af3a9,4323.20,"trafikkoordinator, fartøy",0.0
Occupation,http://data.europa.eu/esco/occupation/2b4b5f84-4367-4cb9-9fa0-0e631eded6c8,4323.21,brooperatør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4323,4323,Transportfunksjonærer,0.03414886586929592
ISCO level 3,http://data.europa.eu/esco/isco/C441,441,Postbud,0.0108695652173913
Occupation,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,4411.1,bibliotekassistent,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4411,4411,Bibliotekassistenter,0.0
Occupation,http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91,4412.1,postassistent,0.0
Occupation,http://data.europa.eu/esco/occupation/7ed2e153-8da8-4c0d-b4c5-3402c623f34b,4412.2,postbud,0.0869565217391304
ISCO level 4,http://data.europa.eu/esco/isco/C4412,4412,Postbud og postsorterere,0.0434782608695652
Occupation,http://data.europa.eu/esco/occupation/f8f34041-3640-41a9-852e-c5a7574de780,4413.1,korrekturleser,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4413,4413,Kodere mv.,0.0
Occupation,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,4415.1,arkivassistent,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4415,4415,Arkivassistenter,0.0
Occupation,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,4416.1,personalassistent,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4416,4416,Personalkontormedarbeidere,0.0
Occupation,http://data.europa.eu/esco/occupation/54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a,4419.1,reklameassistent,0.0
Occupation,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813,4419.2,"språkmedarbeider, korrespondanse",0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4419,4419,,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C511,511,Persontransportpersonell,0.08005250203665552
Occupation,http://data.europa.eu/esco/occupation/95f56fc4-99f9-49da-b942-1dfbc857e933,5111.1,purser/kabinsjef,0.032258064516129
Occupation,http://data.europa.eu/esco/occupation/f20d3ae6-baeb-482c-b68d-c2fb115e5dde,5111.2.1,flyvert,0.025
Occupation,http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779,5111.2.2,båtvert,0.0
Occupation,http://data.europa.eu/esco/occupation/fa1aef45-49a4-4446-94b4-e2b563d9d025,5111.2.3,togvert,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/58ff0ec2-08ba-4b21-b765-babb6d76ca36,5111.2,kabinpersonale,0.0144927536231884
ISCO level 4,http://data.europa.eu/esco/isco/C5111,5111,Flyverter,0.02006444934214918
Occupation,http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915,5112.1,sjefskonduktør,0.0
Occupation,http://data.europa.eu/esco/occupation/9653fb92-ad48-4865-a471-f270302fa93b,5112.2,trafikkinformasjonsmedarbeider,0.0
Occupation,http://data.europa.eu/esco/occupation/7720f392-6ea0-4455-a805-7b7eef38a709,5112.3.1,billettør,0.0
Occupation,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,5112.3,konduktør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5112,5112,Konduktører,0.0
Occupation,http://data.europa.eu/esco/occupation/1185cfe1-49a7-44a7-8dee-45b2f36727f9,5113.1.1,miljøvernunderviser,0.52
Occupation,http://data.europa.eu/esco/occupation/26105840-8abb-4f91-a888-1211cb798b0b,5113.1.2,parkguide,0.188679245283018
Occupation,http://data.europa.eu/esco/occupation/7c5e4ca1-e8be-4297-9014-509d5ba57210,5113.1.3,undervisningsmedarbeider i dyrehage,0.09375
Occupation,http://data.europa.eu/esco/occupation/b476f45f-2c79-44d5-a4d7-fa357aa83074,5113.1,turistguide,0.137931034482758
ISCO level 4,http://data.europa.eu/esco/isco/C5113,5113,Reiseledere og guider,0.235090069941444
ISCO level 3,http://data.europa.eu/esco/isco/C512,512,Kokker,0.0201290322580645
Occupation,http://data.europa.eu/esco/occupation/9ab80ce6-504f-474f-bb91-98163e9d45fd,5120.1.1,kostholdskokk,0.0
Occupation,http://data.europa.eu/esco/occupation/b9de6d8b-1cf6-4722-bf8c-d73aad03bf87,5120.1.2,fiskekokk,0.0
Occupation,http://data.europa.eu/esco/occupation/bbaa1444-2c0a-4f76-8375-d72e3ea968fd,5120.1.3,grillkokk,0.0
Occupation,http://data.europa.eu/esco/occupation/11e6d39e-1295-40e7-8eea-3eb042bc7e34,5120.1.4,industrikokk,0.0806451612903225
Occupation,http://data.europa.eu/esco/occupation/90f75f67-495d-49fa-ab57-2f320e251d7e,5120.1,kokk,0.02
ISCO level 4,http://data.europa.eu/esco/isco/C5120,5120,Kokker,0.0201290322580645
ISCO level 3,http://data.europa.eu/esco/isco/C513,513,Servitører og bartendere,0.00444444444444444
Occupation,http://data.europa.eu/esco/occupation/a1b86a8b-ad91-4192-b386-bbf89bb11699,5131.1,restaurantvert,0.0
Occupation,http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,5131.2.1,hovedkelner,0.0444444444444444
Occupation,http://data.europa.eu/esco/occupation/985400a7-362f-4f91-941a-2e149d94ac2a,5131.2.2.1,ølsommelier,0.0
Occupation,http://data.europa.eu/esco/occupation/a20e4b15-a128-49b9-a06a-e790e3bd5c68,5131.2.2.2,sjefsommelier,0.0
Occupation,http://data.europa.eu/esco/occupation/2d92f7f5-d2b1-4223-92c4-23c33f8604fc,5131.2.2.3,vinsommelier,0.0
Occupation,http://data.europa.eu/esco/occupation/499f80e3-860c-48ef-8286-be929a93e254,5131.2.2,sommelier,0.0
Occupation,http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,5131.2,servitør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5131,5131,Servitører,0.006349206349206342
Occupation,http://data.europa.eu/esco/occupation/bf7d8b16-4e2c-48ef-b44e-dc25b2d0ab61,5132.1.1,barista,0.0
Occupation,http://data.europa.eu/esco/occupation/e20816a9-51d0-410b-b2c6-cbc22c1c4256,5132.1.2,cocktailbartender,0.0
Occupation,http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140,5132.1,bartender,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5132,5132,Bartendere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C514,514,Frisører,0.002178649237472765
Occupation,http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b,5141.1.1,barberer,0.0
Occupation,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa,5141.1.2,frisørassistent,0.0
Occupation,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e,5141.1.3,hårstylist,0.0
